0.9746666666666667,0.7,0.0,0.29375,0.0,0.0,1.0,RUN,
0.9746666666666667,0.7,0.0,0.29375,0.0,0.0,1.0,RUN,
0.9346533333327001,0.7,0.0,0.29375,3.571428741062326E-4,0.0,1.0,RUN,
0.8384853333247204,0.7,0.0,0.29375,0.0012142857719611908,0.0,1.0,RUN,
0.7421253333076214,0.7,0.0,0.29375,0.0020714286698161493,0.0,1.0,RUN,
0.6455733332814028,0.7,0.0,0.29375,0.002928571567671107,0.0,1.0,RUN,
0.5568986665826912,0.7,0.0,0.29375,0.0037142858907048193,0.0,1.0,RUN,
0.4599786665389935,0.7,0.0,0.29375,0.004571428788559777,0.0,1.0,RUN,
0.3628666664861763,0.7,0.0,0.29375,0.005428571686414736,0.0,1.0,RUN,
0.2655626664242397,0.7,0.0,0.5037500000000001,0.006285714584269694,0.0,1.0,JUMP,
0.16806666635318349,0.7,0.0,0.8937499999999996,0.0071428574821246526,0.0,0.7434945948632761,JUMP,
0.07037866627300779,0.7,0.0,0.9237499999999992,0.00800000037997961,0.0,0.7434945948632761,JUMP,
0.706079999782145,0.7,0.0,0.5937499999999988,0.00885714327783457,0.0,1.0,JUMP,
0.6161879996922799,0.7,0.0,0.29374999999999823,0.00964285760086828,0.0,1.0,RUN,
0.5261346662614184,0.7,0.0,0.29374999999999823,0.010428571923901992,0.0,1.0,RUN,
0.4194999994696118,0.7,0.0,0.29374999999999823,0.011357143396578197,0.0,1.0,RUN,
0.32909466602203125,0.7,0.0,0.29374999999999823,0.012142857719611908,0.0,1.0,RUN,
0.2220439992104657,0.7,0.0,0.29374999999999823,0.013071429192288113,0.0,1.0,RUN,
0.13128666574616607,0.7,0.0,0.743749999999998,0.013857143515321826,0.0,1.0,JUMP,
0.0320946655945542,0.7,0.0,0.9537499999999977,0.014714286413176783,0.0,1.0,JUMP,
0.9003893332251658,0.7,0.0,0.8037499999999971,0.015571429311031742,0.0,1.0,JUMP,
0.8008133330553149,0.7,0.0,0.29374999999999646,0.0164285722088867,0.0,1.0,RUN,
0.7010453328763445,0.7,0.0,0.29374999999999646,0.017285715106741657,0.0,1.0,RUN,
0.6094226660376104,0.7,0.0,0.29374999999999646,0.01807142942977537,0.0,1.0,RUN,
0.509286665841161,0.7,0.0,0.29374999999999646,0.018928572327630327,0.0,1.0,RUN,
